merchant_id,user_id,amount_spent,visits
619,83323,10203,31
619,83704,10180,39
619,188552,10205,29
619,719342,10875,17
619,82571,10105,14
619,99700,10865,16
619,429433,10232,43
619,82856,10350,18
619,285019,12715,32
619,1188046,10889,4
619,88939,10360,34
619,82670,10200,38
619,89671,11125,12
619,83431,11235,20
619,82771,10310,15
619,82662,10275,13
619,82660,10115,46
619,17080,10863,13
619,90990,10245,39
619,99088,10380,33
619,88963,10086,16
619,84137,10393,26
619,83425,10615,18
619,82887,10080,49
619,101316,10384,3
619,197913,11000,1
619,101012,10013,27
619,88962,10055,28
619,83331,10285,50
619,83310,10126,59
619,82769,10315,36
1314,396769,10390,23
1314,397136,11005,21
954,793872,2139,8
954,224375,34356,8
954,369013,2370,7
954,184737,2280,5
954,324359,2327,8
954,1081390,3128,2
954,332008,2281,7
954,8554,2116,9
954,830453,7917,5
954,57,2056,11
954,319514,2118,3
954,260262,2135,3
954,619400,2089,1
954,619398,3717,2
954,418619,4172,5
954,431165,6182,1
954,330492,3455,1
1171,576180,10380,20
1171,533491,10300,20
1373,560174,10305,20
1373,444146,10051,31
1379,534983,10375,6
1379,765284,13140,1
1379,680129,16243,1
1379,430090,10637,4
1379,239839,10051,5
1379,513021,11825,3
1379,444834,10679,1
1379,20384,14448,5
1379,159212,10083,2
1379,430130,11239,5
1379,1443083,18865,1
1379,441009,40757,2
1379,1340159,20635,1
1379,516772,10640,1
1379,443784,11125,1
1379,821429,35064,1
1379,196105,20635,2
1379,175463,15743,2
1379,501685,10215,5
1379,53222,25065,1
1379,1009618,10660,1
1379,429542,10303,3
1379,512995,16149,1
1379,503894,12173,2
1379,517868,10335,1
1379,939987,24390,1
1379,782876,10390,4
1379,783126,10765,3
1379,506807,11395,1
1379,430469,11035,1
1379,533897,11345,1
1109,399280,10033,31
1109,221744,10099,23
1109,311669,10303,16
1109,814172,10695,28
1109,221475,10616,23
1109,248386,10249,21
1109,798273,10276,23
1109,220238,10064,21
1109,332547,10076,16
1109,154281,10124,46
1109,352677,10675,19
1109,515704,10375,15
1109,44983,10013,39
1453,450375,10880,10
849,214738,1505,4
849,246857,1870,3
849,1067581,1500,1
849,337170,1875,2
849,338851,2035,4
849,246855,1265,5
849,317616,1860,2
849,258930,3190,2
849,338843,1060,3
849,246832,1130,4
849,337431,1055,9
849,246753,1148,5
849,188334,1030,2
849,632610,1225,2
849,246780,1015,1
849,246906,1175,3
849,104826,1855,2
849,446862,1575,1
849,562666,1310,3
849,246822,1585,1
849,246868,1570,2
849,433015,1175,1
849,964436,1705,1
849,707190,1290,4
849,1156959,1050,4
849,246886,1295,1
849,1352834,1625,1
849,1519756,1080,2
849,246847,1005,3
849,337253,1175,1
849,332513,1835,3
849,336816,1145,1
849,246858,1020,4
849,258925,1735,1
849,203665,1300,6
849,1319605,1785,2
849,258946,2800,2
849,258923,3010,1
849,246793,1075,2
849,619955,3030,2
849,246800,1245,1
849,1612773,1895,1
849,784445,1090,6
849,45228,1395,3
849,561393,1075,10
849,337632,1270,4
849,258943,1290,1
849,336988,1475,3
849,112259,1105,1
849,246876,2235,2
849,1519877,1085,2
849,338163,1275,1
849,246870,1536,2
849,330324,1685,8
849,401556,1260,2
849,246851,1265,1
849,338536,1010,8
849,246840,1825,3
849,991225,1555,3
849,246826,6972,1
849,715311,1050,2
849,1017667,1100,2
849,246821,1005,1
849,554527,1075,2
849,246814,1350,2
849,248191,3260,1
849,338376,1200,3
849,246797,1069,5
849,337823,1320,2
849,789100,1750,1
849,258945,1105,2
849,33249,1330,2
849,337265,1165,2
849,246776,1640,3
849,246774,1080,4
849,246773,1475,1
849,332507,1150,4
849,338781,1080,2
849,337165,1010,2
849,337831,1034,2
849,619103,1330,4
849,250288,3810,1
849,246919,1675,2
849,337580,3790,1
849,337743,1145,4
849,155921,1150,4
849,331470,3930,3
849,338371,1493,3
849,251557,1065,3
849,246865,3010,1
849,330326,1470,2
849,249367,2100,1
849,336746,1075,4
849,338180,1140,1
849,337951,1260,1
849,251562,1100,3
849,699945,2615,1
849,337328,1090,2
849,338062,1085,3
849,336625,1165,3
849,246805,1230,2
849,258937,3861,1
849,336734,1070,2
849,361209,3005,1
849,59140,5295,1
849,337998,2005,1
849,236861,2120,1
849,246775,1010,4
849,734063,1540,1
849,337021,2645,3
849,246763,3030,3
849,330322,1150,4
849,246788,2563,1
849,246912,1110,4
849,742746,1490,3
849,246894,1647,1
849,338553,1120,2
849,621617,1665,1
849,336634,1720,3
849,338130,1545,2
849,561468,2185,2
849,338612,1690,2
849,338258,1085,4
849,554516,1085,5
849,258934,1165,3
849,246765,1035,2
849,337135,2935,4
849,248197,1415,5
849,337959,1065,5
849,52528,1420,4
849,338233,1195,1
849,550128,1011,3
849,317598,1370,1
849,256039,1155,4
849,158563,1235,3
849,218077,2095,2
849,246882,1090,1
849,246791,1065,7
849,246875,2490,1
849,246806,3715,1
849,303137,1430,2
849,338069,3190,1
849,338357,1520,3
849,246893,1060,8
849,338745,2295,1
849,258941,1060,3
849,251550,1670,3
849,337745,1435,1
849,574940,1015,3
849,335286,1790,1
849,246846,2380,4
849,433059,1785,1
849,337167,1905,2
849,444165,1695,3
849,858717,3630,1
849,504622,1010,4
849,95851,1140,2
849,332508,1250,4
849,337983,1370,4
849,519857,1350,1
849,337775,4139,2
849,337807,2205,2
849,259964,1080,1
849,647898,1245,3
849,338768,1050,2
849,104892,1845,1
849,662173,3320,2
849,161317,1280,2
849,250289,1340,1
849,337533,1265,5
849,550091,1381,2
849,338314,4750,2
849,246909,1025,2
849,825418,1035,4
849,588338,1590,1
849,317628,1155,5
849,438578,1170,1
849,205782,2105,6
849,337209,2830,4
849,334099,2285,4
849,338282,1405,4
849,337724,1745,3
849,246918,1110,2
849,338231,1020,3
849,266538,1075,3
849,246815,1185,5
849,246820,1200,2
849,152976,2135,1
849,248192,1170,6
849,246769,1080,2
849,336686,1180,3
849,338121,1249,6
849,555277,4350,1
849,337561,1400,3
849,106500,5330,3
849,1001013,1390,3
849,1386550,2070,6
849,840524,1495,1
849,338793,1005,2
849,338153,1130,1
849,97363,1857,2
849,336910,1020,1
849,338276,1065,4
849,246785,2345,1
849,246852,1130,5
849,259378,1915,2
849,1431685,1056,5
849,338142,1082,4
849,1062003,1485,5
849,647889,1345,3
849,354457,1160,5
849,246782,2760,2
849,504601,1080,1
849,258938,1640,3
849,337002,1025,8
849,246864,1140,1
849,337696,1185,3
849,938876,4060,1
849,246877,1380,1
849,259606,1910,4
849,337096,1550,2
849,1004929,3790,2
849,337279,5525,1
849,338178,1050,2
849,338574,3167,1
849,251115,1380,3
849,246898,2005,2
849,246901,1090,5
849,246902,1230,1
849,100230,2030,2
849,337238,3635,1
849,438573,1210,3
849,246915,1615,1
849,598899,1415,1
849,533023,1475,1
849,258935,1605,1
849,338372,1240,3
849,258964,1820,2
849,338329,1385,3
849,338364,1040,2
849,808202,5562,1
849,199891,1690,2
849,246841,1240,2
849,653145,1240,1
849,337331,1080,1
849,252571,1105,2
849,338038,1355,2
849,338013,1675,3
849,338059,1000,1
849,337726,1875,1
849,337796,1815,3
849,337849,2070,1
849,541266,1070,1
849,248190,3440,1
849,338044,1255,3
849,338220,2040,1
849,123042,1150,1
849,246787,1080,1
849,433021,4285,1
849,246786,1190,4
849,332514,2540,1
849,338114,1185,2
849,338095,1085,1
849,519863,1155,2
849,338616,1130,3
849,334797,1430,3
849,433043,2540,2
849,707180,1235,1
849,840521,1150,2
849,330945,2290,1
849,163560,1620,1
849,519828,4170,1
849,246777,2735,1
849,945634,1850,1
849,640686,1275,1
849,337854,1360,1
849,246823,1240,7
849,332503,1495,3
849,336809,1680,3
849,396824,1060,1
849,337549,3465,2
849,338290,1490,2
849,337809,1680,1
849,337588,1020,3
849,1117917,1075,1
849,912595,1050,2
849,335288,1565,1
849,258931,2620,1
849,119838,1605,1
849,338687,1020,3
849,987916,1540,2
849,338086,1655,3
849,337811,1085,1
849,338092,1090,2
849,338373,1165,2
849,337565,1590,1
849,338339,1325,1
849,246762,1120,2
849,336918,1560,3
849,251553,1480,1
849,334808,1059,4
849,338166,1140,4
849,337813,1600,2
849,119871,1100,7
849,337404,1530,2
849,337781,1400,2
849,337275,1215,2
849,246789,1017,6
849,246794,1420,2
849,338174,1650,2
849,246795,1270,9
849,246803,4115,1
849,1011531,1945,1
849,337833,1580,1
849,246811,1120,2
849,259972,1300,4
849,258950,1117,4
849,337419,1175,2
849,338739,1835,3
849,258933,2340,5
849,246837,1010,5
849,219206,1750,3
849,1177099,1375,2
849,338359,1500,1
849,338081,1535,4
849,1179169,1205,2
849,58516,1030,3
849,246869,1765,1
849,424021,1055,3
849,519856,1190,1
849,159751,1075,1
849,338488,1275,1
849,336895,1430,2
849,100226,2040,4
849,338369,1065,3
849,925072,2275,1
849,258928,2690,1
849,820764,1366,2
849,598233,1095,4
849,337467,1770,2
849,561300,1030,3
849,338581,1430,1
849,163888,1075,2
849,246910,1025,3
849,629964,1050,3
849,705495,1290,4
849,338468,1015,4
849,337314,2180,1
849,246874,1155,4
849,603535,1010,3
849,118090,1050,1
849,709841,1130,2
849,246833,1580,2
849,246809,1675,2
849,337602,1320,2
849,338337,2025,1
849,814692,1220,5
849,150397,1310,3
849,246754,1815,2
849,336843,1828,2
849,337627,1005,3
849,565866,1200,1
849,258962,1915,2
849,332510,1130,1
849,337330,1535,4
849,338181,1145,1
849,104430,1095,2
849,105057,1260,3
849,334079,5160,2
849,246860,1220,3
849,338844,1080,3
849,338738,1875,1
849,246916,1090,3
849,336597,1110,2
849,357523,1510,1
849,337967,2340,1
849,686367,3605,1
849,246834,1265,2
849,337752,1770,3
849,177555,1080,4
849,550086,1610,2
849,337663,1235,3
849,331366,1025,4
849,246781,1175,2
849,94442,1500,4
849,8554,1530,6
849,336964,1575,2
849,259965,1795,3
849,705512,1440,1
849,625872,1460,3
849,338093,1775,1
849,357936,1440,2
849,259966,1110,1
849,625767,1472,3
849,338497,1745,5
849,338246,1465,2
849,259968,2080,1
849,337537,1050,5
849,709613,1450,2
849,338145,1385,2
849,336620,1485,2
849,149138,1115,4
849,337355,1510,1
849,251552,1075,1
849,350890,1660,1
849,119805,1025,3
849,337961,2465,2
849,42621,1160,8
849,548144,1620,2
849,535181,1230,3
849,619957,1110,2
849,90855,1250,3
849,338567,1880,2
849,1322783,5000,1
849,338261,10000,1
849,338210,1150,6
849,1131542,1315,3
849,246816,1225,4
849,99811,1670,3
849,246807,1900,3
849,1013919,1015,1
849,1085148,1025,4
849,806672,1090,3
849,337575,1000,1
849,337205,1800,1
849,504623,1210,2
849,246818,1485,3
849,337985,1295,4
849,338823,1715,4
849,337459,1320,1
849,246756,1070,5
849,338326,1579,2
849,338229,2860,2
849,337988,1576,3
849,137752,1370,2
849,337656,1190,2
849,334057,2045,1
849,377753,1240,3
849,332505,1430,1
849,338734,1555,2
849,418322,1410,4
849,732030,1040,1
849,258939,1180,2
849,258944,1030,4
849,336917,1240,2
849,246911,1070,2
849,435270,1800,1
849,684587,1055,6
849,951392,1065,1
849,206096,1380,3
849,129198,1210,2
849,338819,1035,4
849,338542,7530,2
849,337681,1620,3
849,336727,3028,3
849,246897,1065,1
849,337995,1001,4
849,1220802,1150,2
849,258965,1025,4
849,618710,1090,4
849,808212,1740,1
849,338741,1935,6
849,249363,1375,3
849,338571,1365,1
849,332515,1310,7
849,337532,1205,2
849,338786,1972,4
849,338311,1320,3
849,246831,3475,2
849,504602,1765,2
849,665608,1725,3
849,337973,1445,3
849,991172,1124,3
849,258953,1550,5
849,747327,1550,5
849,336956,1040,4
849,330325,1010,3
849,338076,1780,1
849,338876,1615,1
849,330320,1545,1
849,206788,1110,3
849,337103,1260,3
849,338491,1365,1
849,338671,1220,2
849,443976,3220,2
849,742756,1375,4
849,654022,1490,2
849,338414,1275,3
849,338444,1510,3
849,533072,1000,3
849,246829,1790,1
849,331369,1710,2
849,840527,1485,3
849,338776,1030,2
849,246812,1040,6
849,561395,1184,4
849,250290,1220,4
849,147156,1470,2
849,209073,1320,2
849,338015,3220,2
849,338215,1287,7
849,433037,3985,1
849,337952,1048,3
849,338026,1365,2
849,246880,1830,4
849,519872,1810,2
849,249361,1015,1
849,337974,1030,8
849,338196,1550,1
849,53099,1005,2
849,123113,1095,4
849,246861,1223,2
849,251560,1245,2
849,834485,9010,1
849,338279,1110,5
849,246866,2105,2
849,338323,2135,1
849,337773,1830,4
849,334092,1120,5
849,338498,1215,3
849,248193,1275,3
849,399394,1090,2
849,338505,1395,3
849,337592,1455,3
849,137566,4595,1
849,212727,1375,2
849,4120,1030,2
849,912635,1210,2
849,259974,1240,3
849,246799,1010,3
849,57065,1445,6
849,541287,1060,1
849,337456,1400,2
849,338764,1200,2
849,246856,1195,3
849,336769,1445,3
849,246824,1490,4
849,89904,1055,2
849,806673,1547,1
849,337920,1285,1
849,337552,1805,1
849,246862,1740,1
849,338358,1085,2
849,699944,1465,2
849,259969,1330,2
849,218220,1135,3
849,337608,1130,2
849,803120,1305,3
849,47664,1210,1
849,337928,1005,3
849,123050,1045,1
849,246884,1150,2
849,338634,1415,2
849,336753,1050,3
849,605145,1590,1
849,811108,1740,2
849,393821,1450,1
849,634044,3515,2
849,338622,1097,2
849,337539,1235,5
849,424010,1610,1
849,337522,1140,2
849,359478,1070,4
849,111123,1720,2
849,246873,1320,3
849,246872,1181,2
849,338875,1040,1
849,246810,1990,1
849,338325,1510,1
849,246761,1130,6
849,338796,1510,1
849,654073,1264,2
849,246853,2256,2
849,343197,2020,1
849,337871,1932,2
849,338289,2050,1
849,504603,1895,1
849,337039,1170,1
849,795359,1240,2
849,119480,1120,2
849,338570,1187,5
849,187895,1220,1
849,246888,1110,1
849,258955,1955,1
849,258929,1000,3
849,338701,1555,4
849,504618,1530,1
849,95544,1675,2
849,644121,2370,1
849,337997,1040,1
849,102779,1900,2
849,640521,1240,2
849,249369,1085,2
849,338601,1700,5
849,205018,1610,3
849,105981,1600,2
849,338266,1140,3
849,131635,1010,2
849,337923,2065,1
849,338705,1260,2
849,246850,1100,1
849,803128,2440,1
849,337739,1370,1
849,337947,1110,3
849,338260,1660,1
849,334728,1420,2
849,336728,2475,2
849,504598,1845,1
849,337298,1250,1
849,338445,1060,2
849,630878,1826,2
849,337886,1190,1
849,502909,1145,3
849,393827,5390,1
849,338848,1260,1
849,410520,1070,2
849,338402,2892,3
849,644117,1780,1
849,519839,1360,2
849,154896,1195,2
849,337731,1855,3
849,427154,1040,3
849,554537,1130,2
849,338073,1155,3
849,337429,1700,1
849,246914,1405,2
849,317610,1155,1
849,338252,1010,1
849,246755,1425,3
849,252576,1065,1
849,337577,1300,1
849,334801,1140,3
849,338807,2515,2
849,338698,1380,1
849,196535,1350,1
849,653153,1921,2
849,115373,1058,2
849,561434,2370,1
849,338853,1090,2
849,338085,1265,2
849,554367,1280,2
849,334772,3920,1
849,554487,2493,2
849,338670,1380,4
849,337945,1355,3
849,504606,1562,1
849,665638,1200,1
849,338747,2440,4
849,259973,2055,2
849,598942,1661,1
849,337816,1382,1
849,618769,1070,2
849,200935,1075,3
849,38430,1620,1
849,338082,1150,3
849,338748,2265,3
849,356111,1175,2
849,359474,1668,3
849,635987,1049,1
849,89012,2890,2
849,224320,1010,2
849,246808,3420,2
849,336694,1455,2
849,90333,1695,2
849,519877,2805,3
849,252577,1310,1
849,338152,1270,1
849,338199,2765,3
849,246770,3560,2
849,343198,1570,1
849,258940,1740,2
849,249362,2610,2
849,561329,1555,1
849,338835,2130,2
849,65221,1400,6
849,519854,2015,1
849,443985,2105,1
849,338474,2470,3
849,317603,1060,1
849,251551,1395,3
849,334784,1657,1
849,338832,1060,3
849,104922,1088,10
849,353389,1530,2
849,334067,1230,1
849,228704,1360,1
849,390389,1920,1
849,246889,1120,2
849,246827,2105,2
849,7137,1475,1
849,94477,1765,1
849,258927,2580,1
849,396822,1070,2
849,337674,3016,1
849,353012,2080,2
849,246784,1090,1
849,89715,1041,2
849,398923,1060,1
849,424013,1630,1
849,259967,2425,3
849,101257,2350,1
849,357935,1950,1
849,258956,1045,3
849,344082,1169,1
849,332506,1100,2
849,252572,1440,1
849,332502,1275,1
849,246913,1580,1
849,134859,1155,1
1192,342502,11700,8
1192,634440,10300,8
1192,130901,11150,7
1192,330498,10600,6
1192,634429,10150,4
1192,252971,11200,6
1192,688444,14339,5
1192,503724,11400,9
1192,521172,10800,4
1192,252964,12199,6
1192,224963,10949,6
1076,630779,5040,18
1076,224767,5170,16
1076,351748,5360,8
1076,339102,5246,20
1076,351448,5585,7
1076,687556,5285,8
1076,643527,5304,9
1076,331840,5109,10
1076,197830,5030,16
1076,248976,5134,17
1076,336099,5105,8
1076,197404,6061,15
1076,217302,5405,10
1076,249118,5190,8
412,115320,5006,3
412,62101,5222,3
412,102797,5852,8
412,425614,5139,3
412,103560,5654,5
412,104404,5915,3
412,520546,6979,8
412,103274,5146,14
412,134354,6320,5
412,443655,5494,6
412,533502,5030,32
412,91706,5151,13
412,683565,5888,7
412,135642,5832,2
412,107448,6226,10
412,106866,6268,6
412,176235,5243,10
412,134724,5332,4
412,102497,6108,4
412,103548,5058,13
412,103273,5684,11
412,625292,5445,2
412,122051,5722,12
412,451615,5726,12
412,202586,5139,5
412,101556,5271,13
412,119969,12499,5
412,102971,6961,5
412,105332,5393,16
412,106294,5737,7
412,204556,5130,9
412,158236,5078,12
412,118251,5218,4
412,102184,5619,8
412,622440,5501,8
412,106731,5508,6
412,103257,5239,5
412,46459,9072,5
412,106239,5770,5
412,352476,6710,4
412,104038,5253,6
412,102006,5293,15
412,505356,6529,16
412,107099,5891,7
412,135443,5135,8
412,102018,5847,11
412,1230105,5163,13
412,122734,5031,6
412,118559,5674,3
412,363677,5321,6
412,192502,5155,4
412,248388,5207,10
412,448434,5334,4
412,105010,5657,9
412,102021,5489,5
412,102984,5087,18
412,603850,5553,11
412,151277,5264,9
412,151843,5195,7
412,104364,5691,22
412,360854,5350,14
412,115099,5011,13
412,99276,5129,7
412,865597,5784,4
412,102938,7153,13
412,118518,6798,10
412,118520,5833,3
412,343731,5241,7
412,344862,5093,11
412,118920,5957,5
412,39144,5569,4
412,104614,5385,10
412,122685,6391,7
412,125186,5295,10
412,125669,5259,7
412,122794,5357,9
412,159139,8100,2
412,103550,5859,9
412,104091,5160,6
412,207227,5631,8
412,104940,5263,11
412,810056,5806,8
412,106856,5294,8
412,659952,5006,12
412,104592,6348,4
412,135477,5703,1
412,103285,5056,10
412,24353,5695,13
412,103551,6526,7
412,105296,5311,5
412,123400,5066,9
412,102922,5190,6
412,120271,5683,5
412,102196,14812,6
412,96650,5528,15
412,104257,5096,4
412,106541,5034,6
412,102809,5230,10
412,955837,5587,10
412,514195,5925,4
412,159322,7138,8
412,104677,5462,8
412,105338,6570,7
412,149425,5056,28
412,127163,5334,10
412,123813,6227,6
412,578282,6405,6
412,102846,6079,13
412,352433,5630,9
412,104024,6238,4
412,589515,7294,1
412,160312,5404,4
412,119666,5625,6
412,244518,5558,6
412,121481,6622,7
412,242993,5085,9
412,438849,5248,14
412,106152,5049,8
412,103033,5011,8
412,106509,5371,11
412,105522,5456,4
412,125012,5771,12
412,105350,5088,14
412,104596,5400,4
412,354166,5365,13
412,344672,5317,6
412,124578,5335,11
412,122058,5334,10
412,101944,5334,9
412,123435,5062,5
412,101572,5313,13
412,258718,5419,7
412,106895,5730,3
412,137779,5336,10
412,102915,6971,4
412,343798,5741,3
412,514386,5146,8
412,189943,6030,1
412,104897,6121,5
412,104317,5376,10
412,244098,5163,10
412,104600,6294,3
412,107239,5171,10
412,354260,5128,12
412,342454,6035,11
412,1534357,5470,2
412,24564,5257,9
412,334389,5192,10
412,102503,5207,14
412,185194,7638,3
412,1356035,5561,6
412,104036,7932,3
412,434226,5538,12
412,125274,5791,16
412,104302,5231,7
412,106194,5879,5
412,115103,5615,13
412,107176,5294,12
412,107196,5100,9
412,120165,6000,1
412,106338,5929,6
412,207696,5896,4
412,706328,5209,11
412,189165,5466,10
412,106861,5013,10
412,105594,5494,16
412,106164,5316,7
412,119726,5076,20
412,124575,5287,25
412,104772,5139,9
412,114578,5130,8
412,122974,5787,7
412,426731,5141,11
412,104507,5619,6
412,118515,5568,4
412,769568,5236,7
412,102821,5261,10
412,203484,5730,5
412,107249,5530,4
412,61738,11052,22
412,127765,5161,20
412,104092,5146,13
412,187293,5289,4
412,815646,5610,3
412,104208,6499,5
412,135625,5865,8
412,106265,5756,4
412,164522,5268,17
412,125414,5699,12
412,1234298,6480,1
412,45258,5315,3
412,363652,5567,5
412,162710,5131,12
412,136931,5464,6
412,104862,5002,11
412,516089,6018,6
412,199852,5649,11
412,153341,5166,7
412,430474,6411,4
412,102935,5143,29
412,854240,5534,2
412,206568,5720,7
412,195522,5560,9
412,850226,8250,1
412,662696,5042,6
412,564444,5810,10
412,423530,5027,12
412,125902,5114,10
412,83896,5360,9
412,119063,5091,15
412,102167,5270,8
412,103050,5069,7
412,149193,5276,12
412,503584,5279,19
412,159721,5504,9
412,447893,5903,5
412,106303,5705,11
412,1456384,6572,2
412,106619,5503,14
412,123198,5800,1
412,102239,5660,11
412,362826,5107,8
412,118510,5486,8
412,551428,5027,10
412,153036,7223,4
412,103988,5155,7
412,588717,6338,1
412,101576,6785,5
412,505642,7448,1
412,1480523,6645,3
412,106547,5451,10
412,143536,5864,13
412,200254,5172,9
412,790415,5768,9
412,629371,6840,5
412,123811,5248,6
412,123804,5746,2
412,105077,6598,4
412,330489,5303,6
412,192573,5156,8
412,192578,6549,3
412,120300,5296,4
412,62123,7117,5
412,106073,6550,6
412,155414,5784,4
412,245301,5520,4
412,255503,6003,5
412,358518,5153,7
412,126081,6066,6
412,105116,5270,2
412,156721,5700,8
412,126361,6274,6
412,104400,5320,2
412,114097,5467,13
412,440150,5119,7
412,840517,5148,5
412,105349,5626,6
412,971027,6930,7
412,106103,6840,2
412,1019385,7960,3
412,206310,5298,7
412,103067,5114,12
412,126353,6052,4
412,102390,5464,4
412,560719,6651,9
412,621982,5020,6
412,185214,5930,5
412,60847,5593,5
412,104283,5029,6
412,102034,5723,8
412,118784,5720,4
412,102531,5735,7
412,351855,8040,7
412,102956,5326,7
412,120276,5027,13
412,127291,5298,10
412,417981,5582,7
412,218157,6194,7
412,345977,5122,7
412,119350,5510,7
412,105289,5174,10
412,443455,5647,9
412,119072,5059,18
412,396198,5705,4
412,332802,5050,10
412,160174,5988,8
412,336158,5008,10
412,188554,5103,4
412,107107,5063,3
412,105418,8115,2
412,122715,5115,8
412,219032,5242,3
412,351429,5165,17
412,155646,5167,13
412,103007,5171,16
412,102042,5248,11
412,206333,5151,8
412,102200,5281,5
412,102803,8127,7
412,164474,5290,16
412,102064,9457,3
412,102171,5186,6
412,102047,6018,5
412,193268,7509,6
412,161178,5078,3
412,104389,6166,3
412,514383,5461,3
412,126915,5587,5
412,103703,5265,7
412,62176,5714,8
412,105465,7281,11
412,355059,6963,4
412,209659,6312,9
412,753289,7010,1
412,118523,5156,13
412,454344,5932,5
412,118514,6321,6
412,192629,6082,2
412,64017,6102,8
412,115550,5691,13
412,117496,5393,7
412,515790,5293,7
412,124416,5163,9
412,105443,5028,5
412,106538,5353,3
412,106345,5115,10
412,104885,5163,3
412,105553,5748,3
412,102602,5085,14
412,105539,5169,9
412,106717,6321,8
412,105536,5668,14
412,103251,5156,5
412,106912,5213,16
412,153039,6650,7
412,133727,5261,5
412,533839,5232,7
412,104095,5297,10
412,104717,5084,15
412,422691,5242,5
412,122008,5831,9
412,133913,5099,9
412,623525,5035,3
412,417889,5107,6
412,1057527,5297,3
412,330423,8210,2
412,361547,5970,5
412,500997,6033,8
412,105356,5701,3
412,105458,5032,3
412,102170,5638,5
412,127770,7200,2
412,127221,5445,5
412,102839,5512,12
412,136979,5651,5
412,102176,5664,9
412,32418,6464,4
412,245204,5099,11
412,161369,5561,13
412,106923,5383,4
412,134978,5383,4
412,105314,6470,3
412,355758,5110,4
412,106428,5481,4
412,123405,6145,7
412,192923,7135,7
412,442680,6300,4
412,423379,5397,4
412,121135,6408,4
412,102062,5608,10
412,121534,5484,8
412,354276,5752,6
412,127909,5226,5
412,336156,5048,9
412,122597,5080,13
412,102799,5093,3
412,173384,8117,2
412,351037,5091,10
412,118265,5210,6
412,107143,5010,3
412,106559,5453,5
412,355068,5022,5
412,505509,5114,2
412,103027,5698,16
412,105449,5950,2
412,137300,7816,6
412,357403,6712,5
412,107158,5750,2
412,136984,5125,3
412,118041,6778,2
412,121371,5126,4
687,433029,7138,11
687,685604,7011,22
687,197653,7227,6
687,356088,7143,32
687,115142,7346,7
687,134904,7210,12
687,94272,7161,32
687,126516,7913,7
687,155157,7364,7
687,159551,7653,11
687,98713,7079,17
687,87273,7184,14
687,100354,7473,14
687,126708,7692,13
687,195135,7004,20
687,99686,7192,17
687,224886,8418,16
687,150213,7394,8
687,92151,7102,9
687,135766,7031,18
687,222676,7144,14
687,853170,7366,11
687,118661,7288,13
687,47796,7078,17
687,96265,7127,22
687,149790,7584,31
687,188549,7271,20
687,210377,8126,9
687,197662,7464,7
687,1043064,7696,8
687,152255,7568,21
687,192370,7356,8
687,114712,7204,15
687,155766,7190,7
687,122080,7419,12
687,125687,7572,8
687,203289,7573,6
687,440462,7951,10
687,155753,7770,18
687,103894,7121,21
687,255341,7502,12
687,154269,7461,11
687,446755,7364,10
687,134469,7376,17
687,596766,7007,17
687,114064,7223,18
687,111966,7151,10
687,155307,7803,13
687,102216,7659,13
687,336145,7165,11
687,441617,8232,12
687,163946,7444,15
687,83517,7066,17
687,185565,7084,24
687,102382,7211,12
687,94793,7119,15
687,124304,7464,9
687,124260,7390,15
687,124326,7625,6
687,633992,7300,15
687,103889,7092,10
687,101906,7562,13
687,173180,7516,13
687,691075,7414,14
687,106462,7319,17
687,135457,7137,12
687,443105,7379,14
687,218329,7102,21
687,87651,7401,8
687,433023,8450,7
687,23096,7124,7
687,118182,7337,18
687,203284,9395,18
687,104341,7349,13
687,161313,7545,22
687,4935,8634,11
687,156501,7700,7
687,134875,8033,12
687,106498,7048,16
687,105311,7019,11
1531,525524,10099,3
1531,305243,11124,9
1531,263015,20547,3
1531,526124,10988,5
1531,293156,24706,4
1531,315068,11063,9
1531,525720,12659,5
1531,518843,10053,7
1531,316740,12022,4
1531,524930,12034,7
1531,57941,10003,7
1531,525723,10467,3
1531,1003380,11196,16
1531,525644,12769,1
1531,525814,14369,4
1531,525892,11031,4
1531,525573,11759,7
1531,525278,12375,2
1531,327521,10637,3
1531,525741,10647,4
1531,526482,12428,6
1531,525501,12202,2
1531,526136,10285,4
1531,525708,13414,3
1531,525860,11948,4
1531,315278,12305,9
1531,526602,11717,8
1531,524423,11345,4
1531,1346883,13782,2
1531,155691,10358,4
1531,525654,20520,6
1531,403183,10423,7
1531,525510,11791,6
1531,525809,11288,4
1531,526564,10505,1
1531,401995,10023,6
1531,376998,13127,7
1531,525369,13055,3
1531,525546,10815,2
1531,525797,12212,6
1531,526363,11030,13
1531,523914,10128,7
1531,526307,12619,2
1531,274647,11571,7
1531,525454,11192,6
1531,525289,12423,4
1531,525385,11040,2
1531,525806,11073,5
1531,402788,11173,2
1531,526107,11079,8
1531,526400,11895,7
1531,526063,11198,6
1531,524098,11971,4
1531,834709,11566,10
1531,525379,14854,7
1531,525838,11838,5
1531,525904,11692,2
1531,525480,11593,3
1531,403258,10675,8
1531,526118,24814,1
1531,834689,10432,7
1531,525954,11561,8
1531,523893,16784,2
1531,525342,10407,12
1531,525888,10685,4
1531,525471,11692,2
1531,525580,10186,8
1531,525448,10705,5
1531,526224,14112,3
1531,526141,12638,4
1531,287671,10260,18
1531,525980,10020,17
1531,526362,12033,3
1531,295665,11000,1
1531,525895,10038,5
