user_id,reward_redeemed,rewards_redeemed_value
1127432,1,2050
963005,1,250
642268,1,0
803011,1,2500
951311,1,800
654227,3,500
525919,6,35000
813270,1,1000
339183,8,40000
1336506,2,0
1129054,1,2050
1614542,1,300
824039,1,0
155652,1,300
574980,1,200
1122026,1,0
1384549,3,1600
1612671,8,2400
647997,3,1000
928158,1,300
912278,1,0
194797,1,0
833999,3,3000
343863,14,16000
1629430,1,1000
922918,1,1000
1520479,1,0
833367,3,2800
1440115,1,300
961313,1,800
802196,1,0
1612609,1,500
1407692,1,500
791580,1,600
721346,3,6150
6581,4,6700
535477,2,1600
419131,1,1000
537356,2,1600
853739,6,5500
1388634,1,300
1442866,6,2599
1500425,1,500
95956,3,26000
1525268,1,800
502234,1,5000
598319,1,500
1173471,1,50
479846,2,300
1499553,3,4000
645239,1,500
88286,1,2000
1637906,1,1500
627206,2,2000
155414,1,4999
1452565,18,30150
1358819,1,250
1347282,2,0
541139,4,2900
10099,1,6500
811425,2,1760
224988,8,9850
1616956,1,2050
1353459,1,0
1410332,2,0
655193,1,0
1430728,1,0
9405,3,10500
1131163,2,0
1535083,1,300
840780,1,0
1395965,1,0
1315234,1,2500
1434057,1,0
421770,4,3500
1186065,2,800
1159573,3,3000
1369637,1,300
522615,3,16000
1625751,1,0
1637645,1,0
83323,1,3500
1380217,2,1000
1431460,1,0
423163,2,5000
31707,1,300
724266,1,0
97521,2,3200
1067668,1,100
985747,3,1500
1625304,1,0
1395382,4,3000
16581,1,7000
631101,1,4500
1493885,1,300
1431540,3,1000
1347239,2,800
929849,1,250
912292,3,3900
1114399,2,0
199774,1,3000
836294,1,0
631730,1,1000
1517216,2,0
806547,1,500
1430888,1,0
828024,1,300
538297,1,2050
119499,1,10000
1354505,2,0
828593,1,500
703283,2,500
1527530,1,0
1155862,2,600
1349792,1,1300
1426924,2,0
127163,2,14998
1348780,2,0
245659,2,10000
598136,1,1500
637522,2,3200
50664,4,1297
1015235,2,1600
1349213,1,50
856060,3,1198
1067446,1,2050
431139,1,1000
867994,1,800
1132888,1,2050
556896,2,198
1110183,3,0
914699,3,0
786314,2,4100
1630289,1,1300
1406030,1,1000
935758,1,1000
554984,2,2350
865640,1,2500
1010731,6,8000
1356500,3,2000
1108746,2,4100
1375759,1,800
189630,3,90
151149,1,800
1441676,1,800
100699,1,0
49185,1,4000
1432925,1,0
1056012,1,2050
986959,2,4100
1513145,1,800
1375982,1,500
260477,1,4000
431925,1,2050
840184,1,2050
1337248,1,2050
643140,1,2050
246777,1,200
1541478,1,50
695334,1,500
578645,1,1000
663037,1,1000
1440331,2,2350
1078689,1,300
1616628,1,300
1466332,1,800
999088,1,800
447121,2,1600
852980,3,2400
343999,2,18000
759237,2,6000
518607,3,198
1095799,1,50
100960,7,210
1531323,1,99
558588,1,1500
624562,2,500
917560,2,0
604260,1,0
1405992,1,300
1588128,1,50
604548,1,800
903256,2,300
1085862,1,1200
847316,2,1099
689125,1,0
98917,6,180
1383033,1,1300
800158,4,8200
733021,2,800
820515,1,500
825355,1,300
986755,1,1000
1525404,1,0
865248,1,400
1613845,1,300
903813,1,2050
1232787,1,5000
1169135,1,800
251185,1,0
1494601,1,800
525860,3,35000
796023,1,800
689415,1,2050
45613,19,11250
1093213,1,750
1394123,1,2050
123043,1,2000
642792,3,998
842940,1,750
1322941,1,2050
1343271,2,2850
1413335,1,0
1523445,1,0
31690,4,8000
1610465,1,1200
1405465,1,300
1466893,11,3300
188113,1,99
1107130,1,500
1415757,1,0
1075500,3,6150
1160407,1,2050
829322,1,500
782911,1,500
1610380,2,4000
249587,1,800
855891,1,0
967445,2,100
566737,1,500
1369268,1,1000
1134400,3,250
834700,3,30000
446964,2,1600
650609,3,1500
842540,1,800
1634098,1,0
1517059,1,0
1179180,2,750
1095386,1,0
1386675,1,1000
705488,2,500
1556550,1,500
135029,1,1200
1323176,1,50
537261,2,500
1620221,1,0
200126,1,0
620042,2,1000
1431966,1,0
203030,4,4500
1567913,1,300
1068819,2,2000
1353076,1,0
576905,2,1000
686367,2,250
314674,1,5000
1505117,1,200
193151,3,3300
541130,1,800
794141,2,800
159313,3,40000
1618475,1,0
532190,1,1000
660866,2,1300
1621115,1,0
1231328,1,200
1184829,1,2050
724180,4,2900
809049,1,1500
1412984,1,800
1477503,1,150
564904,2,1600
560793,3,6150
208322,1,4500
260318,1,2050
1636085,1,1
557387,1,500
1614652,1,0
552009,1,800
1453054,1,1000
908881,2,750
1620747,3,3
1440220,4,500
179154,7,7000
644962,1,800
1514141,1,2050
502897,1,3000
54650,5,10000
1174263,2,4100
1621149,8,8
648095,1,0
13459,1,4500
1135689,2,2000
1626161,1,0
158839,1,500
1039169,1,2050
446569,1,750
1340424,1,50
960334,2,9000
738614,1,0
705386,1,800
422451,1,0
253015,1,800
136935,1,2500
984355,1,1000
582258,2,500
1447948,5,3100
633420,2,0
1564486,1,0
1489719,2,0
1336877,1,50
958614,3,6150
722815,2,1000
1613557,3,500
210665,8,24600
816916,1,600
598900,1,0
1472406,2,1000
1451882,1,1300
537488,8,6400
912970,2,4100
206983,1,8000
1562445,1,300
94347,5,7400
13674,2,2350
559630,1,500
576560,3,2400
684220,2,1760
41490,4,1300
51425,2,10050
1634519,1,0
37953,2,4500
1428610,1,0
833102,1,1200
1630507,1,300
1163427,1,1300
865151,1,1000
551386,5,1600
934650,1,0
1409935,1,0
561473,2,3200
539319,1,0
539105,1,0
909,6,18000
1505478,1,0
614105,1,0
645676,1,1500
1156651,2,198
705362,3,1600
1361682,2,150
89137,2,12500
1175424,1,2500
119770,2,2100
464407,1,300
534575,1,500
454344,3,5997
81233,1,300
598289,2,800
1390961,1,800
1427493,1,0
1337379,2,750
952752,2,2000
1634861,1,1000
1063914,3,2600
1374338,1,0
551552,3,1800
936862,1,2050
127854,2,2000
775973,1,5000
1633167,1,0
1616075,1,0
987521,1,250
1457497,1,1200
934613,4,1750
907233,3,1600
229631,5,3200
1617320,1,0
1612958,1,0
360928,1,5000
672611,1,800
785423,1,0
547769,1,99
1329031,1,4999
113995,2,10000
541457,2,0
737885,1,0
1612241,1,500
701443,3,2100
1319793,4,2800
736981,1,1700
639524,2,2350
1140163,1,2050
363144,3,2599
1539008,1,50
1620968,1,300
598643,2,2850
85626,3,4500
247803,7,12900
1462104,2,1800
96221,1,1000
433746,1,4000
119623,1,4500
190077,3,3650
426552,1,1100
1090259,2,100
581545,1,2050
950849,6,10550
1583535,1,800
704671,1,800
1476860,2,4100
1131588,3,297
865787,1,5000
1323953,2,2850
529924,1,2050
353546,1,1300
997728,2,1600
1175240,1,2050
444093,1,300
1630496,1,50
1072077,10,8930
719896,1,3000
1523590,1,800
103131,3,14000
1083520,2,800
1182814,2,0
209670,1,2000
1157307,1,1300
1627677,1,500
378230,1,300
1482449,2,9000
178450,2,1800
862555,5,10250
738321,1,2050
919674,2,1600
1080411,1,0
694309,1,1700
427633,2,3200
1351470,2,1800
345547,1,1000
1029953,1,1500
815986,5,8500
1366751,2,100
647493,1,500
847461,1,1300
1553743,2,1250
950916,1,500
730031,1,500
1135457,1,50
1108923,2,2850
1183514,5,2598
717514,4,1798
793136,1,1000
634436,1,1000
968289,1,2050
732933,2,750
700866,1,0
1579561,1,100
1078409,3,3550
17724,1,3000
505735,2,5000
928935,2,5000
162894,1,2050
845339,5,7500
1091404,2,100
1547029,1,1500
994468,1,300
268271,2,3200
1563509,1,500
552266,1,0
641809,1,99
254556,7,4000
1518022,1,0
246791,1,50
1082868,1,300
1513213,1,0
1330464,2,1800
1541390,1,1000
1217643,1,0
1342288,1,0
690726,1,2050
841670,2,2000
60359,2,800
942748,1,2050
1133061,1,300
1631394,1,50
545205,3,1300
330882,4,350
550436,2,1600
855245,2,3400
779046,1,2050
991121,2,2850
1613837,1,0
850629,3,1500
35563,1,800
1420688,1,800
614916,1,500
1629270,1,0
979555,2,3350
845297,3,4000
860968,2,1250
1435024,1,2000
669964,1,0
689158,2,1300
149373,1,99
252379,6,12000
521744,1,0
516195,1,1500
1162765,2,100
1127932,1,100
1318759,2,0
1428464,1,0
639036,1,0
598637,2,1000
133930,1,0
1114011,4,600
102209,1,1800
659940,1,800
1113289,2,4100
83305,1,0
104826,7,800
54010,1,4000
1526053,1,0
1544503,2,4100
1395128,1,0
635055,1,2050
779211,1,1500
925379,1,1700
709160,1,1500
56842,1,1700
588816,2,1500
923072,1,0
75701,1,1700
1155207,2,250
1089158,1,1500
666602,1,1500
757158,1,0
1011629,1,1700
1633958,1,300
544609,1,500
113195,22,11000
617317,1,0
620101,2,1000
1537217,2,1000
1623150,1,300
1535568,1,800
1633617,1,1000
578519,2,2000
1361485,1,500
705302,4,6000
1496063,1,1000
668447,1,0
348098,1,2000
597005,3,1300
203765,1,2050
1564034,1,2050
793234,1,1500
1510734,1,1000
1416823,1,0
614503,2,0
735801,1,500
1518402,1,0
1074744,2,7000
1632728,1,0
789222,1,0
1412198,16,26050
19325,2,20000
1613189,1,0
1186178,2,500
164673,4,7400
1127127,1,0
700576,2,600
1533541,1,300
1556346,1,2000
620012,2,1000
446990,1,2250
706965,2,0
537687,1,0
1623453,1,0
991041,3,500
855299,1,1200
31967,2,3500
1406892,1,500
102086,4,870
91751,3,710
648219,1,0
216353,4,2950
103633,1,4500
780413,1,0
1412369,1,0
1328560,6,13500
1618059,1,300
1410409,4,4400
626957,1,0
634152,2,500
517665,2,1000
1385984,2,1600
1220564,2,1000
1517577,1,4500
1336705,1,0
691156,1,0
1156408,1,800
1547492,1,2050
629861,5,4000
1336728,3,1300
628364,1,1000
703687,1,1700
454482,1,800
540920,2,800
1103480,2,800
570308,2,500
525717,2,20000
558848,3,1600
101968,1,2000
555813,1,2000
564009,2,1300
793872,1,100
1174499,1,150
903904,2,1100
1617833,1,300
923016,1,300
1357635,1,100
1559060,1,32
902330,1,100
1549218,1,500
724261,1,1250
972441,4,3250
62101,1,1999
1612451,1,0
1063969,3,7000
228352,1,5000
929556,1,1000
1578665,1,300
246864,2,350
1495998,1,3000
119722,2,2500
643035,6,6000
801167,1,1000
1371865,1,0
1113901,2,0
521782,1,0
1522454,1,0
21963,3,3000
502616,1,5000
1012590,3,198
1466645,2,2000
197487,1,9000
1371415,4,3200
557478,6,4700
1079804,1,800
89630,1,800
206328,4,3600
712967,1,0
681855,4,2500
1026830,2,4100
829677,2,2850
705965,1,800
538428,1,2050
1143851,3,6150
1618079,1,300
1557845,1,4000
589763,1,1500
1541600,1,1500
932864,1,1000
1630222,1,300
45631,2,1900
919910,1,800
505918,2,1000
127539,1,2800
731740,1,0
1321536,2,2400
672283,1,2050
1021208,1,2050
1434476,1,50
175896,1,2050
1614083,1,0
1442020,1,1000
1563668,1,100
561994,1,0
1577036,1,800
840025,2,0
738723,1,4000
362977,1,2050
974253,1,300
928993,1,2050
622285,4,10000
1136295,1,1250
1358908,2,600
692728,1,800
1364878,1,2050
576261,2,800
781139,1,1250
1102265,1,0
1068434,1,2050
1674,7,18900
1178030,3,150
1476649,2,1000
1018660,1,1500
667265,1,2000
984644,2,4100
848941,1,800
801077,1,2000
731808,2,3200
1567755,1,500
104404,2,14998
410260,1,1000
454520,1,800
909696,1,1000
923322,2,4100
1097443,1,0
744636,1,2500
737145,2,4500
1044761,1,800
1424532,2,0
1135278,1,1300
793050,1,1200
687155,1,0
1450198,1,1500
154757,2,7400
916349,1,2050
1616427,1,300
432862,5,4000
1587882,1,50
1611224,1,0
587353,1,0
1523986,1,2050
1472966,1,0
1348163,11,1089
219374,1,3000
652513,1,0
1419904,1,1000
1363667,2,600
1610983,1,0
1069745,1,300
1419926,2,0
1508879,1,0
1465878,1,800
229660,2,3000
1160640,1,500
940951,1,800
520310,1,1300
1425588,1,0
502657,2,500
527385,4,4000
1409442,1,0
311669,1,4000
437846,1,1700
585222,2,800
662438,2,4100
1070962,1,1000
1329948,1,2000
741537,2,12000
700567,1,0
824757,1,500
1236130,1,800
1046176,1,0
539788,1,800
1111478,1,0
588684,1,800
1314996,1,1300
1422709,1,0
1226649,2,0
854348,2,200
150213,2,7000
938658,1,800
975637,1,300
1630789,1,300
651326,3,1300
202390,1,1500
604785,1,750
1118225,1,500
685604,1,1500
1627400,1,0
931782,1,0
747496,2,0
1110293,1,250
267836,1,2000
599249,3,2500
541937,1,1000
1014718,1,1000
1165298,1,2050
847785,3,6750
687677,2,0
696842,2,1600
800210,2,1000
1630702,1,250
1473216,2,1000
1122934,3,6150
942228,1,2050
214667,3,4000
82188,1,25000
575615,2,600
1316120,3,1350
706515,2,800
47951,1,0
967763,1,500
1553356,2,600
1516281,1,50
1058631,1,800
1344667,1,300
936932,8,2400
246822,3,450
986989,1,2050
790693,1,2050
635327,2,800
1398711,1,300
584439,1,1000
581488,1,2000
838833,1,2500
1410904,13,24150
1559842,2,198
1537904,3,7500
1003964,9,7200
1429792,2,1600
628058,3,2400
1177684,2,4100
579262,1,800
794842,4,3480
41287,1,2000
1034765,1,2050
951185,1,0
1513383,1,0
1337442,1,500
30726,2,4000
1519651,1,0
662033,2,0
1186480,1,2050
138244,1,0
1621365,1,0
54497,1,1500
824909,2,4100
3094,1,25000
1101965,1,50
545792,2,1000
1525646,1,2050
1025079,4,5000
69271,1,2000
1395090,2,4000
747725,1,2050
1155930,1,1500
1335998,1,1000
1192117,1,0
1621713,1,0
1612760,1,0
796549,2,1600
560135,1,500
1155978,2,3350
1215880,1,300
710601,1,800
1581897,1,300
156021,1,1000
156167,1,4000
975,5,17000
707009,1,2050
1515520,1,0
545884,1,800
1431502,3,2400
1581835,1,2000
174426,2,4000
730570,1,0
1627179,1,0
208423,1,2000
346540,4,8000
1628542,1,500
1585974,1,300
694335,1,0
1566265,1,1000
1457272,2,2300
56931,1,8000
914645,2,2600
978790,10,3000
90969,1,800
571557,1,1000
1350111,1,0
1489215,2,0
495251,1,2000
926827,1,800
1361538,1,2000
538543,1,500
951496,3,2900
831749,1,1000
581276,1,0
855263,1,300
1612320,1,300
83754,5,6900
134605,1,4000
1082000,5,1000
1361514,1,300
928132,1,200
50698,2,11000
1629154,1,300
34071,14,54500
393558,5,0
1117716,2,2350
1629281,1,500
867097,1,900
197671,7,0
549311,2,500
909148,3,2500
940107,3,5400
1442665,2,1000
996408,1,250
845968,1,600
533795,3,3000
1225161,1,2000
1476093,2,1000
602833,3,3000
443906,6,4347
90311,1,5000
51733,1,1500
1045368,3,900
53859,3,1099
801337,3,5500
57565,1,2000
826677,2,1250
733423,1,2050
1164503,1,100
399394,1,50
1140374,2,600
519463,1,1000
239907,2,5000
245622,3,10000
522310,1,800
738728,1,1250
740241,1,2000
1105018,3,6150
99252,5,3400
915974,2,2600
31484,1,1000
663168,2,1800
376260,1,800
1227815,1,1000
436197,2,4100
971789,1,2050
906506,2,2500
15625,1,2500
357438,1,2050
1391833,10,5000
1220184,1,800
1587160,1,1000
1403481,1,150
942788,1,2050
696101,4,1200
137769,2,8000
352537,1,300
820717,1,0
747062,1,1250
150414,1,2050
445764,1,2050
1028253,3,3000
264372,1,1500
1088294,2,4000
1623529,1,300
776904,1,0
827985,1,1500
1365483,1,50
1118458,1,150
744540,4,1800
825777,2,3000
942996,1,1000
988475,1,500
1473839,1,500
1510697,1,2000
818481,2,2500
857576,1,1000
973723,1,2050
215195,1,2500
988593,1,2050
154799,3,90
1538895,1,30
986775,1,2050
1236177,1,3000
606495,2,3400
558487,1,800
866094,1,2500
1628271,1,500
1329193,1,0
1613482,1,500
1619198,1,300
1553008,1,800
1000493,1,3000
849923,2,5000
23207,2,2000
440372,1,0
556678,3,800
1476685,2,600
502958,2,350
715655,1,25
1013963,1,300
1450621,4,2300
1174963,7,4250
56386,1,3000
728828,1,25
1627936,1,100
1003693,1,1000
1410790,1,50
546456,1,5000
360464,1,0
553479,1,500
730861,1,2050
967920,1,300
1359922,1,1300
944269,1,2050
1503991,1,0
824034,1,2250
1519522,1,0
576979,1,0
1523860,1,3200
842798,1,0
713596,1,2050
250074,3,2400
537272,3,1800
632764,1,0
499685,3,6150
1425470,1,0
1236454,2,250
979642,1,800
415422,3,1400
406548,1,8000
1139731,1,4000
682555,1,0
1002530,1,250
20532,1,0
940874,1,500
1411605,1,0
1312690,5,9000
650863,1,2000
158545,1,300
260260,1,300
735110,4,8200
1551189,1,2000
151677,1,1000
1621268,1,0
1046500,1,2050
656065,1,2050
1592359,1,0
938528,1,0
852679,1,500
560687,1,800
1157096,1,2050
189624,2,899
1186108,2,500
501089,1,1500
1405087,1,0
719138,2,2000
1374480,1,0
1061007,1,750
330340,1,800
503255,2,2000
1502244,1,800
1219254,2,2000
1155318,2,500
1214741,1,2050
561380,1,1500
1058488,1,800
1573644,2,300
1591549,1,0
1550899,1,800
825155,1,300
1102783,2,2000
1513501,1,0
1627126,1,250
1620926,2,100
867565,1,2050
576180,1,4000
447065,1,0
1077744,2,2350
588711,2,0
1107230,3,1800
1458943,2,1300
939613,1,300
1044000,1,1300
823114,2,1250
779065,1,800
1101710,1,150
126176,1,4000
1591970,1,2500
782072,1,0
1474272,1,300
1104504,2,100
793632,1,0
663337,1,1800
716185,1,1100
975643,1,250
730783,2,1000
839779,1,800
1321561,1,2050
1515873,1,0
902887,2,500
1526933,1,300
47572,1,800
1128394,1,800
575964,1,0
1324935,1,0
709469,1,2050
1221907,1,2050
1123000,1,800
959748,1,1000
586962,1,800
663573,1,500
1101856,1,800
522630,16,32800
1622659,1,0
537177,1,500
604850,2,1600
551602,3,1000
583998,1,800
1441171,7,4700
930679,1,1000
1114564,1,50
654278,1,0
1468767,1,2000
271198,1,1500
661059,2,10000
790117,5,5000
1480316,1,100
640918,1,4000
1618254,1,0
940452,1,0
489989,1,200
637704,2,2000
640736,3,1500
136267,1,0
604272,2,10000
969488,1,2050
606502,3,2600
975962,1,500
1453991,2,4100
1413163,1,0
700333,3,800
1512690,1,0
825681,8,4750
1113953,1,50
561550,1,500
1544731,2,1600
1014028,1,1500
988556,2,2000
818945,1,2000
574931,3,1800
1412537,2,600
847278,3,1699
747277,1,0
566598,4,4000
1593463,1,99
539181,1,2500
1505589,1,0
538776,1,500
1626196,1,300
912933,1,0
1131274,1,800
1120694,2,0
714957,1,0
866632,1,100
243486,1,1000
1623797,1,300
1154546,1,50
1337789,1,2050
1536945,1,150
859624,3,800
552006,3,500
62480,1,2050
556193,3,1300
1509528,1,0
212518,1,0
618581,1,0
431183,1,4000
1617730,1,0
1497119,3,3000
1549738,1,500
1330092,4,1000
740926,1,2000
734068,2,500
793014,1,800
80932,1,500
680829,2,1300
1034604,1,8000
551813,1,500
943628,1,600
351712,2,10000
712663,1,1500
556107,2,0
953437,2,899
973578,5,3198
518939,1,3500
1520424,2,1250
947595,1,800
1109827,1,500
694706,1,800
1520084,1,1000
501115,1,150
1430122,1,800
1013719,2,800
979067,1,2000
625511,2,800
1328805,2,4100
580816,1,500
1551643,1,500
1223458,1,500
1137150,2,198
1159543,1,0
106930,1,2000
81451,1,6000
838182,1,2500
616771,2,0
1024878,2,0
927699,2,4100
352190,6,15000
1431491,1,250
1541618,1,500
537429,4,3400
575971,1,1000
1136693,1,1000
1346956,2,1000
55579,4,21000
1500379,2,0
520517,1,1000
617615,1,99
704902,1,0
730230,1,500
603251,1,0
1137056,1,50
562532,2,1000
570285,1,2000
575112,1,0
551402,2,1000
927299,1,800
1137021,1,800
517652,2,2000
1072170,5,5000
1114525,1,800
17147,1,4000
455971,1,8000
580014,3,500
1340923,1,1000
103257,1,4999
243749,2,25000
551256,1,800
1612292,1,0
580855,3,1500
683543,1,800
793310,6,15000
690724,6,14500
1236417,3,6500
721100,1,10000
243525,3,27500
242224,2,7000
242931,3,30000
188549,4,3000
1526386,1,300
964192,2,4100
535155,1,0
697100,1,300
638925,5,5250
575957,3,1300
63330,1,0
1083349,1,1500
156046,1,1500
121200,3,15000
618005,4,4000
1354377,1,2050
217527,1,1000
855278,3,4800
844384,1,50
546857,2,1500
1353898,1,2050
1038985,1,300
1366453,2,4100
539603,3,8050
1353477,1,50
935547,2,1099
1094574,2,4100
355471,1,2050
403880,1,2050
1178443,2,600
15816,1,2050
1078532,3,2000
211451,1,2050
1097403,6,4800
1441320,1,50
1026705,1,0
1319154,10,7820
1226169,2,150
1516799,1,0
840158,1,400
1519138,1,800
1314990,2,1600
435571,3,2800
1232548,1,100
1090600,1,0
1071172,1,0
1046750,1,1000
1044771,3,4100
248046,1,150
1315689,2,2500
423679,1,50000
1624825,1,0
833928,1,1500
783019,1,99
1091587,1,0
669619,1,3000
1417466,2,100
742923,2,2000
1614219,1,800
1373802,2,2350
973591,1,2050
1351765,1,2050
1467213,1,1050
1390915,13,9000
151875,1,0
791077,1,300
736904,2,3400
209205,2,3000
819841,1,2050
1580234,1,500
1120848,1,50
1072850,1,800
1330769,1,800
156746,1,4500
1001648,1,2050
212918,2,899
840721,1,500
823716,3,2099
175420,2,2750
1020650,6,5200
555251,2,1600
525582,6,60000
1037143,1,3000
370329,8,11600
637488,1,0
1338416,2,1099
464000,1,2050
60986,1,2050
659666,1,0
1090235,3,2600
915673,1,0
558026,1,500
448408,1,0
1165933,1,2050
637185,1,500
865630,1,0
1096244,1,50
1375454,3,6150
1386488,1,800
1552239,1,800
1426332,4,3400
1182545,1,50
123831,1,800
1120702,2,100
1007639,2,2000
1072880,4,1200
1392594,2,0
813013,6,7200
739522,1,2000
1624152,1,500
711419,1,0
1009985,1,2050
284048,3,2400
337672,1,99
964385,1,2050
89176,1,2000
1513361,1,0
1095144,2,4100
1038094,7,14350
1623917,1,300
1134186,1,50
1075115,1,0
1336910,1,2050
845237,1,1000
1623965,1,2050
1132687,1,0
1491386,1,1300
737906,3,900
1498862,1,500
915327,1,1300
1319119,2,1250
1116283,1,50
1580971,1,500
710316,1,0
1617708,1,100
1382699,1,1500
525523,4,40000
1155284,4,8200
1591943,1,99
1508287,1,0
108533,1,7
126198,1,6000
1186590,2,0
1044580,1,2050
615429,1,500
947,1,0
1218641,1,300
719421,4,8000
681262,2,0
1112821,3,900
1609954,1,0
1113923,2,250
689685,1,2050
842990,2,1250
1499293,1,250
63805,1,0
1612762,1,0
729723,1,2050
1421006,1,0
601975,1,500
1083552,1,800
537963,2,1000
1365802,2,0
293156,3,30000
822619,1,1500
911686,1,1000
707385,1,0
154714,1,900
1408420,1,50
537435,1,0
52629,3,4500
1613283,1,0
1067608,1,500
525352,2,20000
1556632,1,50
1414930,1,0
432477,2,2000
1480934,1,0
571704,1,3000
1620861,1,0
1376723,1,1300
824549,1,1500
919427,1,1110
1160035,2,1000
545689,2,800
1578720,1,500
208299,1,0
1529166,1,300
969317,1,750
1572707,2,500
634031,2,1600
443300,5,4000
716350,1,500
1428223,1,750
599038,1,800
1389539,3,3900
849659,1,2050
938629,1,800
1132804,1,250
977650,1,1000
577289,1,800
1347181,2,300
445940,1,3000
343731,1,4999
986352,2,300
1137506,1,2050
1434705,1,800
1579176,1,50
1414651,2,0
103455,1,1500
1347284,2,100
1355115,1,1000
529461,1,0
640076,1,2900
1403079,1,0
1025072,2,0
1588194,1,500
99457,2,300
647226,1,500
948441,1,800
1505310,1,0
1154535,3,1500
838145,2,1600
735580,2,1000
1537920,1,50
857461,1,800
525580,2,20000
526040,2,20000
1517396,1,800
785246,2,1099
1126001,1,100
718195,1,800
605315,1,500
605878,2,1000
1439749,1,400
843551,1,500
864619,5,10250
1435595,4,2200
193580,1,1500
1089152,3,2400
1511816,1,0
602190,2,0
362316,5,13000
576172,2,800
998927,2,2350
1101907,1,50
443457,3,8000
1514988,1,0
24001,1,800
82171,1,8000
153561,2,4100
620862,3,1600
1220546,2,1000
1587636,3,297
1511695,3,2100
718622,1,0
559565,1,0
1477500,5,1897
696319,1,800
928220,2,800
737338,1,500
1060017,2,600
720941,1,150
799953,4,2900
1470901,10,3000
837820,1,2050
839170,3,5500
1617879,1,0
799010,1,800
3820,2,2050
824623,1,1500
1391517,1,0
101990,1,0
537263,1,800
914559,1,0
964451,3,1000
1009935,1,1500
1514859,1,0
861450,2,1000
600659,2,0
1609661,1,0
1516247,1,0
1103165,5,17000
1089009,2,9000
1407186,1,0
1617149,1,0
650112,2,1000
635307,1,800
589459,1,0
667878,1,4000
955317,1,1300
1622490,1,500
759835,1,3000
673040,2,0
1457609,1,300
691255,2,1000
448195,1,0
63876,2,800
357213,4,37500
43827,2,6000
1384724,4,4000
742473,1,0
1341657,2,0
537792,2,500
657174,1,1000
1222931,1,0
760804,2,7000
964373,1,0
456954,2,600
1591661,1,0
1529142,1,50
344070,1,0
1425685,2,150
900587,1,1000
681635,1,0
1409458,1,0
551538,2,1000
792494,2,500
102018,1,4999
1006631,3,1800
1395067,3,1800
1406689,1,0
